english_name,indonesian_name,is_dangerous
SACCHAROMYCES/CAMELLIA JAPONICA SEED OIL/GLYCERIN FERMENT FILTRATE,SACCHAROMYCES/CAMELLIA JAPONICA SEED OIL/GLYCERIN FERMENT FILTRATE,False
SACCHAROMYCES/CAMELLIA SINENSIS EXTRACT FERMENT FILTRATE,SACCHAROMYCES/CAMELLIA SINENSIS EXTRACT FERMENT FILTRATE,False
SACCHAROMYCES/CAMELLIA SINENSIS LEAF FERMENT FILTRATE,SACCHAROMYCES/CAMELLIA SINENSIS LEAF FERMENT FILTRATE,False
SACCHAROMYCES/CAMELLIA SINENSIS LEAF/GANODERMA LUCIDUM/PANAX GINSENG ROOT FERMENT FILTRATE,SACCHAROMYCES/CAMELLIA SINENSIS LEAF/GANODERMA LUCIDUM/PANAX GINSENG ROOT FERMENT FILTRATE,False
SACCHAROMYCES/CAMELLIA SINENSIS LEAF/ORIGANUM MAJORANA LEAF/HIPPOPHAE RHAMNOIDES FRUIT/RIBES GROSSULARIA FRUIT FERMENT EXTRACT,SACCHAROMYCES/CAMELLIA SINENSIS LEAF/ORIGANUM MAJORANA LEAF/HIPPOPHAE RHAMNOIDES FRUIT/RIBES GROSSULARIA FRUIT FERMENT EXTRACT,False
SACCHAROMYCES/CAPSICUM ANNUUM FRUIT FERMENT FILTRATE,SACCHAROMYCES/CAPSICUM ANNUUM FRUIT FERMENT FILTRATE,False
SACCHAROMYCES/CARAGANA SINICA ROOT FERMENT EXTRACT,SACCHAROMYCES/CARAGANA SINICA ROOT FERMENT EXTRACT,False
SACCHAROMYCES/CARRAGEENAN EXTRACT/SARCODIOTHECA GAUDICHAUDII EXTRACT FERMENT,SACCHAROMYCES/CARRAGEENAN EXTRACT/SARCODIOTHECA GAUDICHAUDII EXTRACT FERMENT,False
SACCHAROMYCES/CHROMIUM FERMENT EXTRACT FILTRATE,SACCHAROMYCES/CHROMIUM FERMENT EXTRACT FILTRATE,False
SACCHAROMYCES/CITRUS JUNOS PEEL FERMENT FILTRATE,SACCHAROMYCES/CITRUS JUNOS PEEL FERMENT FILTRATE,False
SACCHAROMYCES/COCONUT FLOWER NECTAR FERMENT FILTRATE,SACCHAROMYCES/COCONUT FLOWER NECTAR FERMENT FILTRATE,False
SACCHAROMYCES/COIX LACRYMA-JOBI MA-YUEN SEED FERMENT FILTRATE,SACCHAROMYCES/COIX LACRYMA-JOBI MA-YUEN SEED FERMENT FILTRATE,False
SACCHAROMYCES/COIX LACRYMA-JOBI MA-YUEN SEED/GLUCOSE FERMENT FILTRATE,SACCHAROMYCES/COIX LACRYMA-JOBI MA-YUEN SEED/GLUCOSE FERMENT FILTRATE,False
SACCHAROMYCES/COPPER FERMENT,SACCHAROMYCES/COPPER FERMENT,False
SACCHAROMYCES/COPPER FERMENT LYSATE FILTRATE,SACCHAROMYCES/COPPER FERMENT LYSATE FILTRATE,False
SACCHAROMYCES/CORDYCEPS SINENSIS FERMENT FILTRATE,SACCHAROMYCES/CORDYCEPS SINENSIS FERMENT FILTRATE,False
SACCHAROMYCES/CORNUS OFFICINALIS FRUIT/ANGELICA ACUTILOBA ROOT/DEER ANTLER/THYME FERMENT FILTRATE,SACCHAROMYCES/CORNUS OFFICINALIS FRUIT/ANGELICA ACUTILOBA ROOT/DEER ANTLER/THYME FERMENT FILTRATE,False
SACCHAROMYCES/CORNUS OFFICINALIS FRUIT/CNIDIUM OFFICINALE ROOT/REHMANNIA GLUTINOSA ROOT FERMENT EXTRACT FILTRATE,SACCHAROMYCES/CORNUS OFFICINALIS FRUIT/CNIDIUM OFFICINALE ROOT/REHMANNIA GLUTINOSA ROOT FERMENT EXTRACT FILTRATE,False
SACCHAROMYCES/CUCUMIS MELO FRUIT/FRAGARIA CHILOENSIS FRUIT/VITIS VINIFERA FRUIT/AKEBIA QUINATA FRUIT/PYRUS MALUS FRUIT/FICUS CARICA FRUIT/MUSA PARADISIACA FRUIT/SUCROSE FERMENT FILTRATE,SACCHAROMYCES/CUCUMIS MELO FRUIT/FRAGARIA CHILOENSIS FRUIT/VITIS VINIFERA FRUIT/AKEBIA QUINATA FRUIT/PYRUS MALUS FRUIT/FICUS CARICA FRUIT/MUSA PARADISIACA FRUIT/SUCROSE FERMENT FILTRATE,False
SACCHAROMYCES/CYNOMORIUM COCCINEUM FERMENT FILTRATE,SACCHAROMYCES/CYNOMORIUM COCCINEUM FERMENT FILTRATE,False
SACCHAROMYCES/CYPERUS ROTUNDUS ROOT/MAGNOLIA OBOVATA BARK/PAEONIA SUFFRUTICOSA ROOT/PEACH KERNEL FERMENT EXTRACT FILTRATE,SACCHAROMYCES/CYPERUS ROTUNDUS ROOT/MAGNOLIA OBOVATA BARK/PAEONIA SUFFRUTICOSA ROOT/PEACH KERNEL FERMENT EXTRACT FILTRATE,False
SACCHAROMYCES/DAY LILY FLOWER FERMENT FILTRATE,SACCHAROMYCES/DAY LILY FLOWER FERMENT FILTRATE,False
SACCHAROMYCES/DAY LILY FLOWER/HONEY FERMENT FILTRATE,SACCHAROMYCES/DAY LILY FLOWER/HONEY FERMENT FILTRATE,False
SACCHAROMYCES/DEFATTED RICE BRAN FERMENT,SACCHAROMYCES/DEFATTED RICE BRAN FERMENT,False
SACCHAROMYCES/ECKLONIA CAVA/RICE BRAN EXTRACT FERMENT FILTRATE,SACCHAROMYCES/ECKLONIA CAVA/RICE BRAN EXTRACT FERMENT FILTRATE,False
SACCHAROMYCES/GERMANIUM FERMENT,SACCHAROMYCES/GERMANIUM FERMENT,False
SACCHAROMYCES/GLYCYRRHIZA GLABRA/GLYCYRRHIZA URALENSIS LEAF/STEM FERMENT EXTRACT,SACCHAROMYCES/GLYCYRRHIZA GLABRA/GLYCYRRHIZA URALENSIS LEAF/STEM FERMENT EXTRACT,False
SACCHAROMYCES/GOLD FERMENT,SACCHAROMYCES/GOLD FERMENT,False
SACCHAROMYCES/GOLD FERMENT LYSATE FILTRATE,SACCHAROMYCES/GOLD FERMENT LYSATE FILTRATE,False
SACCHAROMYCES/GRAPE FERMENT EXTRACT,SACCHAROMYCES/GRAPE FERMENT EXTRACT,False
SACCHAROMYCES/GRAPE FERMENT FILTRATE EXTRACT,SACCHAROMYCES/GRAPE FERMENT FILTRATE EXTRACT,False
SACCHAROMYCES/GRAPE FRUIT/SEED/STALK FERMENT EXTRACT,SACCHAROMYCES/GRAPE FRUIT/SEED/STALK FERMENT EXTRACT,False
SACCHAROMYCES/GRAPE LEES FERMENT FILTRATE,SACCHAROMYCES/GRAPE LEES FERMENT FILTRATE,False
SACCHAROMYCES/HELIANTHUS ANNUUS SPROUT FERMENT EXTRACT,SACCHAROMYCES/HELIANTHUS ANNUUS SPROUT FERMENT EXTRACT,False
SACCHAROMYCES/HEXAPEPTIDE-11 FERMENT FILTRATE EXTRACT,SACCHAROMYCES/HEXAPEPTIDE-11 FERMENT FILTRATE EXTRACT,False
SACCHAROMYCES/HIPPOPHAE RHAMNOIDES FRUIT FERMENT FILTRATE,SACCHAROMYCES/HIPPOPHAE RHAMNOIDES FRUIT FERMENT FILTRATE,False
SACCHAROMYCES/HONEY FERMENT FILTRATE,SACCHAROMYCES/HONEY FERMENT FILTRATE,False
SACCHAROMYCES/HONEY/PANAX GINSENG ROOT EXTRACT/PORIA COCOS EXTRACT/REHMANNIA GLUTINOSA ROOT EXTRACT FERMENT FILTRATE,SACCHAROMYCES/HONEY/PANAX GINSENG ROOT EXTRACT/PORIA COCOS EXTRACT/REHMANNIA GLUTINOSA ROOT EXTRACT FERMENT FILTRATE,False
SACCHAROMYCES/HONEY/VINEGAR/WINE/ WITHANIA SOMNIFERA ROOT FERMENT FILTRATE,SACCHAROMYCES/HONEY/VINEGAR/WINE/ WITHANIA SOMNIFERA ROOT FERMENT FILTRATE,False
SACCHAROMYCES/HORSE PLACENTA FERMENT FILTRATE,SACCHAROMYCES/HORSE PLACENTA FERMENT FILTRATE,False
SACCHAROMYCES/HYDROLYZED COLLAGEN/SUCROSE FERMENT FILTRATE,SACCHAROMYCES/HYDROLYZED COLLAGEN/SUCROSE FERMENT FILTRATE,False
SACCHAROMYCES/HYDROLYZED GERMINATED RICE GRAIN FERMENT FILTRATE,SACCHAROMYCES/HYDROLYZED GERMINATED RICE GRAIN FERMENT FILTRATE,False
SACCHAROMYCES/HYDROLYZED RICE BRAN FERMENT EXTRACT FILTRATE,SACCHAROMYCES/HYDROLYZED RICE BRAN FERMENT EXTRACT FILTRATE,False
SACCHAROMYCES/HYDROLYZED RICE BRAN FERMENT FILTRATE,SACCHAROMYCES/HYDROLYZED RICE BRAN FERMENT FILTRATE,False
SACCHAROMYCES/HYDROLYZED STACHYS AFFINIS TUBER FERMENT EXTRACT,SACCHAROMYCES/HYDROLYZED STACHYS AFFINIS TUBER FERMENT EXTRACT,False
SACCHAROMYCES/HYDROLYZED STACHYS AFFINIS TUBER FERMENT FILTRATE,SACCHAROMYCES/HYDROLYZED STACHYS AFFINIS TUBER FERMENT FILTRATE,False
SACCHAROMYCES/IMPERATA CYLINDRICA ROOT FERMENT EXTRACT,SACCHAROMYCES/IMPERATA CYLINDRICA ROOT FERMENT EXTRACT,False
SACCHAROMYCES/IPOMOEA BATATAS FERMENT EXTRACT,SACCHAROMYCES/IPOMOEA BATATAS FERMENT EXTRACT,False
SACCHAROMYCES/IPOMOEA BATATAS ROOT FERMENT FILTRATE EXTRACT,SACCHAROMYCES/IPOMOEA BATATAS ROOT FERMENT FILTRATE EXTRACT,False
SACCHAROMYCES/IPOMOEA BATATAS ROOT FERMENT LEES EXTRACT,SACCHAROMYCES/IPOMOEA BATATAS ROOT FERMENT LEES EXTRACT,False
SACCHAROMYCES/JUNIPERUS COMMUNIS FRUIT WATER FERMENT FILTRATE,SACCHAROMYCES/JUNIPERUS COMMUNIS FRUIT WATER FERMENT FILTRATE,False
SACCHAROMYCES/JUNIPERUS COMMUNIS SEED WATER FERMENT FILTRATE,SACCHAROMYCES/JUNIPERUS COMMUNIS SEED WATER FERMENT FILTRATE,False
SACCHAROMYCES/KAEMPFERIA PARVIFLORA RHIZOME FERMENT EXTRACT FILTRATE,SACCHAROMYCES/KAEMPFERIA PARVIFLORA RHIZOME FERMENT EXTRACT FILTRATE,False
SACCHAROMYCES/LACTOBACILLUS/MANDARIN ORANGE PEEL/PHELLINUS LINTEUS/PINUS DENSIFLORA LEAF FERMENT FILTRATE,SACCHAROMYCES/LACTOBACILLUS/MANDARIN ORANGE PEEL/PHELLINUS LINTEUS/PINUS DENSIFLORA LEAF FERMENT FILTRATE,False
SACCHAROMYCES/LAMINARIA SACCHARINA FERMENT,SACCHAROMYCES/LAMINARIA SACCHARINA FERMENT,False
SACCHAROMYCES/LICORICE ROOT EXTRACT/RICE FERMENT EXTRACT FILTRATE,SACCHAROMYCES/LICORICE ROOT EXTRACT/RICE FERMENT EXTRACT FILTRATE,False
SACCHAROMYCES/LILIUM CANDIDUM CALLUS EXTRACT FERMENT EXTRACT FILTRATE,SACCHAROMYCES/LILIUM CANDIDUM CALLUS EXTRACT FERMENT EXTRACT FILTRATE,False
SACCHAROMYCES/LINSEED OIL FERMENT FILTRATE,SACCHAROMYCES/LINSEED OIL FERMENT FILTRATE,False
SACCHAROMYCES/LITHOSPERMUM ERYTHRORHIZON ROOT OIL FERMENT FILTRATE,SACCHAROMYCES/LITHOSPERMUM ERYTHRORHIZON ROOT OIL FERMENT FILTRATE,False
SACCHAROMYCES/LYCIUM CHINENSE FRUIT FERMENT EXTRACT FILTRATE,SACCHAROMYCES/LYCIUM CHINENSE FRUIT FERMENT EXTRACT FILTRATE,False
SACCHAROMYCES/LYCIUM CHINENSE FRUIT/REHMANNIA GLUTINOSA ROOT/CUSCUTA CHINENSIS FRUIT/CISTANCHE DESERTICOLA/ZANTHOXYLUM PIPERITUM FRUIT/CHRYSANTHEMUM MORIFOLIUM FRUIT/PORIA COCOS/ CINNAMOMUM CASSIA FERMENT,SACCHAROMYCES/LYCIUM CHINENSE FRUIT/REHMANNIA GLUTINOSA ROOT/CUSCUTA CHINENSIS FRUIT/CISTANCHE DESERTICOLA/ZANTHOXYLUM PIPERITUM FRUIT/CHRYSANTHEMUM MORIFOLIUM FRUIT/PORIA COCOS/ CINNAMOMUM CASSIA FERMENT,False
SACCHAROMYCES/MAGNESIUM FERMENT,SACCHAROMYCES/MAGNESIUM FERMENT,False
SACCHAROMYCES/MAGNESIUM FERMENT HYDROLYSATE,SACCHAROMYCES/MAGNESIUM FERMENT HYDROLYSATE,False
SACCHAROMYCES/MAGNESIUM FERMENT LYSATE FILTRATE,SACCHAROMYCES/MAGNESIUM FERMENT LYSATE FILTRATE,False
SACCHAROMYCES/MAGNESIUM/POTASSIUM/SODIUM/SULFUR/ZINC FERMENT LYSATE FILTRATE,SACCHAROMYCES/MAGNESIUM/POTASSIUM/SODIUM/SULFUR/ZINC FERMENT LYSATE FILTRATE,False
SACCHAROMYCES/MALACHITE FERMENT,SACCHAROMYCES/MALACHITE FERMENT,False
SACCHAROMYCES/MALT/CORN FERMENT FILTRATE,SACCHAROMYCES/MALT/CORN FERMENT FILTRATE,False
SACCHAROMYCES/MALUS PUMILA FRUIT FERMENT FILTRATE,SACCHAROMYCES/MALUS PUMILA FRUIT FERMENT FILTRATE,False
SACCHAROMYCES/MANGANESE FERMENT,SACCHAROMYCES/MANGANESE FERMENT,False
SACCHAROMYCES/MARIS SAL FERMENT,SACCHAROMYCES/MARIS SAL FERMENT,False
SACCHAROMYCES/MELON FRUIT/SUCROSE FERMENT FILTRATE,SACCHAROMYCES/MELON FRUIT/SUCROSE FERMENT FILTRATE,False
SACCHAROMYCES/MOLASSES/CABBAGE LEAF/(ARCTIUM LAPPA/CARROT/NELUMBO NUCIFERA/RADISH) ROOT FERMENT FILTRATE,SACCHAROMYCES/MOLASSES/CABBAGE LEAF/(ARCTIUM LAPPA/CARROT/NELUMBO NUCIFERA/RADISH) ROOT FERMENT FILTRATE,False
SACCHAROMYCES/MORINGA OLEIFERA SEED OIL/GLYCERIN FERMENT FILTRATE,SACCHAROMYCES/MORINGA OLEIFERA SEED OIL/GLYCERIN FERMENT FILTRATE,False
SACCHAROMYCES/MOTHER OF PEARL FERMENT LYSATE FILTRATE,SACCHAROMYCES/MOTHER OF PEARL FERMENT LYSATE FILTRATE,False
SACCHAROMYCES/NELUMBO NUCIFERA FERMENT EXTRACT FILTRATE,SACCHAROMYCES/NELUMBO NUCIFERA FERMENT EXTRACT FILTRATE,False
SACCHAROMYCES/NIACINAMIDE FERMENT LYSATE FILTRATE,SACCHAROMYCES/NIACINAMIDE FERMENT LYSATE FILTRATE,False
SACCHAROMYCES/OLEA EUROPAEA FRUIT OIL/GLYCERIN FERMENT FILTRATE,SACCHAROMYCES/OLEA EUROPAEA FRUIT OIL/GLYCERIN FERMENT FILTRATE,False
SACCHAROMYCES/OPAL FERMENT LYSATE FILTRATE,SACCHAROMYCES/OPAL FERMENT LYSATE FILTRATE,False
SACCHAROMYCES/OPAL/MOTHER OF PEARL/TURQUOISE/DIAMOND FERMENT LYSATE FILTRATE,SACCHAROMYCES/OPAL/MOTHER OF PEARL/TURQUOISE/DIAMOND FERMENT LYSATE FILTRATE,False
SACCHAROMYCES/OPHIOPOGON JAPONICUS ROOT/PANAX GINSENG ROOT/PORIA COCOS/REHMANNIA GLUTINOSA ROOT FERMENT FILTRATE,SACCHAROMYCES/OPHIOPOGON JAPONICUS ROOT/PANAX GINSENG ROOT/PORIA COCOS/REHMANNIA GLUTINOSA ROOT FERMENT FILTRATE,False
SACCHAROMYCES/PAECILOMYCES JAPONICA MYCELIUM/PANAX GINSENG ROOT FERMENT FILTRATE,SACCHAROMYCES/PAECILOMYCES JAPONICA MYCELIUM/PANAX GINSENG ROOT FERMENT FILTRATE,False
SACCHAROMYCES/PANAX GINSENG FERMENT FILTRATE,SACCHAROMYCES/PANAX GINSENG FERMENT FILTRATE,False
SACCHAROMYCES/PANAX GINSENG FLOWER FERMENT EXTRACT,SACCHAROMYCES/PANAX GINSENG FLOWER FERMENT EXTRACT,False
SACCHAROMYCES/PANAX GINSENG ROOT FERMENT FILTRATE,SACCHAROMYCES/PANAX GINSENG ROOT FERMENT FILTRATE,False
SACCHAROMYCES/PANAX GINSENG ROOT/RHODODENDRON CHRYSANTHEMUM LEAF/LYCIUM CHINENSIS FRUIT/ANTLER VELVET FERMENT FILTRATE,SACCHAROMYCES/PANAX GINSENG ROOT/RHODODENDRON CHRYSANTHEMUM LEAF/LYCIUM CHINENSIS FRUIT/ANTLER VELVET FERMENT FILTRATE,False
SACCHAROMYCES/PANAX GINSENG SPROUT FERMENT EXTRACT FILTRATE,SACCHAROMYCES/PANAX GINSENG SPROUT FERMENT EXTRACT FILTRATE,False
SACCHAROMYCES/PEPPERMINT LEAF FERMENT FILTRATE,SACCHAROMYCES/PEPPERMINT LEAF FERMENT FILTRATE,False
SACCHAROMYCES/PERSIMMON FRUIT JUICE FERMENT EXTRACT,SACCHAROMYCES/PERSIMMON FRUIT JUICE FERMENT EXTRACT,False
SACCHAROMYCES/PHELLODENDRON AMURENSE BARK FERMENT EXTRACT,SACCHAROMYCES/PHELLODENDRON AMURENSE BARK FERMENT EXTRACT,False
SACCHAROMYCES/PINEAPPLE FRUIT/SUCROSE FERMENT FILTRATE,SACCHAROMYCES/PINEAPPLE FRUIT/SUCROSE FERMENT FILTRATE,False
SACCHAROMYCES/PLATINUM FERMENT,SACCHAROMYCES/PLATINUM FERMENT,False
SACCHAROMYCES/PODOPHYLLUM PELTATUM FERMENT FILTRATE,SACCHAROMYCES/PODOPHYLLUM PELTATUM FERMENT FILTRATE,False
SACCHAROMYCES/PORIA COCOS SCLEROTIUM FERMENT EXTRACT,SACCHAROMYCES/PORIA COCOS SCLEROTIUM FERMENT EXTRACT,False
SACCHAROMYCES/POTASSIUM FERMENT,SACCHAROMYCES/POTASSIUM FERMENT,False
SACCHAROMYCES/POTASSIUM FERMENT HYDROLYSATE,SACCHAROMYCES/POTASSIUM FERMENT HYDROLYSATE,False
SACCHAROMYCES/POTASSIUM FERMENT LYSATE FILTRATE,SACCHAROMYCES/POTASSIUM FERMENT LYSATE FILTRATE,False
SACCHAROMYCES/POTATO EXTRACT FERMENT FILTRATE,SACCHAROMYCES/POTATO EXTRACT FERMENT FILTRATE,False
SACCHAROMYCES/PROPOLIS FERMENT EXTRACT,SACCHAROMYCES/PROPOLIS FERMENT EXTRACT,False
SACCHAROMYCES/PRUNUS MUME EXTRACT FERMENT FILTRATE,SACCHAROMYCES/PRUNUS MUME EXTRACT FERMENT FILTRATE,False
SACCHAROMYCES/PRUNUS YEDOENSIS BARK EXTRACT FERMENT FILTRATE,SACCHAROMYCES/PRUNUS YEDOENSIS BARK EXTRACT FERMENT FILTRATE,False
SACCHAROMYCES/PUERARIA LOBATA SYMBIOSOME EXTRACT FERMENT,SACCHAROMYCES/PUERARIA LOBATA SYMBIOSOME EXTRACT FERMENT,False
SACCHAROMYCES/PUNICA GRANATUM FRUIT FERMENT FILTRATE,SACCHAROMYCES/PUNICA GRANATUM FRUIT FERMENT FILTRATE,False
SACCHAROMYCES/REHMANNIA GLUTINOSA ROOT FERMENT EXTRACT,SACCHAROMYCES/REHMANNIA GLUTINOSA ROOT FERMENT EXTRACT,False
SACCHAROMYCES/RHODIOLA CRENULATA ROOT EXTRACT FERMENT FILTRATE,SACCHAROMYCES/RHODIOLA CRENULATA ROOT EXTRACT FERMENT FILTRATE,False
SACCHAROMYCES/RHODOBACTER/LACTOBACILLUS/LEUCONOSTOC/STREPTOMYCES GRISEUS/ASPERGILLUS/BACILLUS FERMENT FILTRATE,SACCHAROMYCES/RHODOBACTER/LACTOBACILLUS/LEUCONOSTOC/STREPTOMYCES GRISEUS/ASPERGILLUS/BACILLUS FERMENT FILTRATE,False
SACCHAROMYCES/RICE BRAN FERMENT FILTRATE EXTRACT,SACCHAROMYCES/RICE BRAN FERMENT FILTRATE EXTRACT,False
SACCHAROMYCES/RICE BRAN/GERM FERMENT FILTRATE,SACCHAROMYCES/RICE BRAN/GERM FERMENT FILTRATE,False
SACCHAROMYCES/RICE FERMENT FILTRATE,SACCHAROMYCES/RICE FERMENT FILTRATE,False
SACCHAROMYCES/RICE FERMENT FILTRATE EXTRACT,SACCHAROMYCES/RICE FERMENT FILTRATE EXTRACT,False
SACCHAROMYCES/RICE FERMENT LEES EXTRACT FILTRATE,SACCHAROMYCES/RICE FERMENT LEES EXTRACT FILTRATE,False
SACCHAROMYCES/RICE FERMENT LIPIDS,SACCHAROMYCES/RICE FERMENT LIPIDS,False
SACCHAROMYCES/RICE KERNEL FERMENT,SACCHAROMYCES/RICE KERNEL FERMENT,False
SACCHAROMYCES/RICE LEES FERMENT FILTRATE,SACCHAROMYCES/RICE LEES FERMENT FILTRATE,False
SACCHAROMYCES/RICE LEES FERMENT LYSATE,SACCHAROMYCES/RICE LEES FERMENT LYSATE,False
SACCHAROMYCES/RICE SPROUT FERMENT FILTRATE,SACCHAROMYCES/RICE SPROUT FERMENT FILTRATE,False
SACCHAROMYCES/ROSA CANINA FRUIT OIL FERMENT FILTRATE,SACCHAROMYCES/ROSA CANINA FRUIT OIL FERMENT FILTRATE,False
SACCHAROMYCES/ROSA DAMASCENA FLOWER EXTRACT FERMENT FILTRATE,SACCHAROMYCES/ROSA DAMASCENA FLOWER EXTRACT FERMENT FILTRATE,False
SACCHAROMYCES/RUBUS ARCTICUS CALLUS LYSATE FERMENT EXTRACT FILTRATE,SACCHAROMYCES/RUBUS ARCTICUS CALLUS LYSATE FERMENT EXTRACT FILTRATE,False
SACCHAROMYCES/RUBUS COREANUS FRUIT FERMENT FILTRATE,SACCHAROMYCES/RUBUS COREANUS FRUIT FERMENT FILTRATE,False
SACCHAROMYCES/SAUSSUREA INVOLUCRATA FLOWER/ARTEMISIA PRINCEPS LEAF/HOUTTUYNIA CORDATA/LEONURUS SIBIRICUS/SALICORNIA HERBACEA FERMENT EXTRACT FILTRATE,SACCHAROMYCES/SAUSSUREA INVOLUCRATA FLOWER/ARTEMISIA PRINCEPS LEAF/HOUTTUYNIA CORDATA/LEONURUS SIBIRICUS/SALICORNIA HERBACEA FERMENT EXTRACT FILTRATE,False
SACCHAROMYCES/SEA SALT FERMENT,SACCHAROMYCES/SEA SALT FERMENT,False
SACCHAROMYCES/SEA SILT FERMENT,SACCHAROMYCES/SEA SILT FERMENT,False
SACCHAROMYCES/SELAGINELLA LEPIDOPHYLLA FERMENT FILTRATE,SACCHAROMYCES/SELAGINELLA LEPIDOPHYLLA FERMENT FILTRATE,False
SACCHAROMYCES/SERICTERIUM EXTRACT/SODIUM BICARBONATE FERMENT FILTRATE,SACCHAROMYCES/SERICTERIUM EXTRACT/SODIUM BICARBONATE FERMENT FILTRATE,False
SACCHAROMYCES/SILICON FERMENT,SACCHAROMYCES/SILICON FERMENT,False
SACCHAROMYCES/SILVER FERMENT,SACCHAROMYCES/SILVER FERMENT,False
SACCHAROMYCES/SNAIL SECRETION FILTRATE FERMENT FILTRATE,SACCHAROMYCES/SNAIL SECRETION FILTRATE FERMENT FILTRATE,False
SACCHAROMYCES/SOPHORA JAPONICA BUD FERMENT FILTRATE,SACCHAROMYCES/SOPHORA JAPONICA BUD FERMENT FILTRATE,False
SACCHAROMYCES/SOY PROTEIN FERMENT,SACCHAROMYCES/SOY PROTEIN FERMENT,False
SACCHAROMYCES/SOYBEAN EXTRACT FILTRATE FERMENT,SACCHAROMYCES/SOYBEAN EXTRACT FILTRATE FERMENT,False
SACCHAROMYCES/STEVIA REBAUDIANA LEAF/STEM FERMENT EXTRACT,SACCHAROMYCES/STEVIA REBAUDIANA LEAF/STEM FERMENT EXTRACT,False
SACCHAROMYCES/SUNFLOWER SEED OIL FERMENT FILTRATE,SACCHAROMYCES/SUNFLOWER SEED OIL FERMENT FILTRATE,False
SACCHAROMYCES/SWIFTLET NEST FERMENT FILTRATE,SACCHAROMYCES/SWIFTLET NEST FERMENT FILTRATE,False
SACCHAROMYCES/TITANIUM CITRATE FERMENT LYSATE FILTRATE,SACCHAROMYCES/TITANIUM CITRATE FERMENT LYSATE FILTRATE,False
SACCHAROMYCES/TOURMALINE FERMENT,SACCHAROMYCES/TOURMALINE FERMENT,False
SACCHAROMYCES/TRITICUM AESTIVUM SEED FERMENT EXTRACT,SACCHAROMYCES/TRITICUM AESTIVUM SEED FERMENT EXTRACT,False
SACCHAROMYCES/TURQUOISE FERMENT LYSATE FILTRATE,SACCHAROMYCES/TURQUOISE FERMENT LYSATE FILTRATE,False
SACCHAROMYCES/VACCINIUM VITIS-IDAEA FRUIT FERMENT EXTRACT,SACCHAROMYCES/VACCINIUM VITIS-IDAEA FRUIT FERMENT EXTRACT,False
SACCHAROMYCES/VISCUM ALBUM FERMENT EXTRACT,SACCHAROMYCES/VISCUM ALBUM FERMENT EXTRACT,False
SACCHAROMYCES/WHEAT GERM FERMENT FILTRATE,SACCHAROMYCES/WHEAT GERM FERMENT FILTRATE,False
SACCHAROMYCES/XYLINUM/BLACK TEA FERMENT,SACCHAROMYCES/XYLINUM/BLACK TEA FERMENT,False
SACCHAROMYCES/ZINC/IRON/GERMANIUM/COPPER/MAGNESIUM/SILICON FERMENT,SACCHAROMYCES/ZINC/IRON/GERMANIUM/COPPER/MAGNESIUM/SILICON FERMENT,False
SACCHARUM OFFICINARUM FERMENT EXTRACT,SACCHARUM OFFICINARUM FERMENT EXTRACT,False
SACCHARUM SPONTANEUM EXTRACT,SACCHARUM SPONTANEUM EXTRACT,False
SAFFLOWER GLYCERIDE,SAFFLOWER GLYCERIDE,False
SAFFLOWER OIL/PALM OIL AMINOPROPANEDIOL ESTERS,SAFFLOWER OIL/PALM OIL AMINOPROPANEDIOL ESTERS,False
SAFFLOWER SEED OIL AMINOPROPANEDIOL AMIDES/ESTERS,SAFFLOWER SEED OIL AMINOPROPANEDIOL AMIDES/ESTERS,False
SAFFLOWER SEED OIL DECYL ESTERS,SAFFLOWER SEED OIL DECYL ESTERS,False
SAFFLOWER SEED OIL PEG-8 ESTERS,SAFFLOWER SEED OIL PEG-8 ESTERS,False
SAFFLOWER SEED OIL PIPERONYL ESTERS,SAFFLOWER SEED OIL PIPERONYL ESTERS,False
SAFFLOWER SEED OIL POLYGLYCERYL-4 ESTERS,SAFFLOWER SEED OIL POLYGLYCERYL-4 ESTERS,False
SAFFLOWER SEED OIL POLYGLYCERYL-6 ESTERS,SAFFLOWER SEED OIL POLYGLYCERYL-6 ESTERS,False
SAFFLOWERAMIDOPROPYL ETHYLDIMONIUM ETHOSULFATE,SAFFLOWERAMIDOPROPYL ETHYLDIMONIUM ETHOSULFATE,False
SAFFLOWEROYL CYSTEINE,SAFFLOWEROYL CYSTEINE,False
SAGERETIA THEA LEAF EXTRACT,SAGERETIA THEA LEAF EXTRACT,False
SAGERETIA THEEZANS BRANCH/LEAF EXTRACT,SAGERETIA THEEZANS BRANCH/LEAF EXTRACT,False
SAHEL SCENEDESMUS EXTRACT,SAHEL SCENEDESMUS EXTRACT,False
SAISIN EKISU,SAISIN EKISU,False
SALACIA MADAGASCARIENSIS ROOT EXTRACT,SALACIA MADAGASCARIENSIS ROOT EXTRACT,False
SALACIA RETICULATA ROOT EXTRACT,SALACIA RETICULATA ROOT EXTRACT,False
SALACIA RETICULATA ROOT/STEM POWDER,SALACIA RETICULATA ROOT/STEM POWDER,False
SALACIA RETICULATA WOOD EXTRACT,SALACIA RETICULATA WOOD EXTRACT,False
SALCOLIN,SALCOLIN,False
SALICIN,SALICIN,False
SALICORNIA BIGELOVII EXTRACT,SALICORNIA BIGELOVII EXTRACT,False
SALICORNIA HERBACEA CALLUS CULTURE EXTRACT,SALICORNIA HERBACEA CALLUS CULTURE EXTRACT,False
